,timestamp,latitude,longitude
58,2020-01-23 10:38:57.886541,-122.32341,37.5677
59,2020-01-23 10:39:57.965230,-122.316856,37.56168
60,2020-01-23 10:40:58.049537,-122.309509,37.55299
61,2020-01-23 10:41:58.123674,-122.309288,37.55253
62,2020-01-23 10:42:58.207759,-122.305161,37.54681
63,2020-01-23 10:43:58.286914,-122.297913,37.53841
64,2020-01-23 10:44:58.396464,-122.297462,37.53793
65,2020-01-23 10:45:58.463880,-122.293358,37.53391
66,2020-01-23 10:46:58.565526,-122.280907,37.5251
67,2020-01-23 10:47:58.646366,-122.279213,37.52368
68,2020-01-23 10:48:58.930121,-122.274384,37.51961
69,2020-01-23 10:49:59.222576,-122.26696,37.51384
70,2020-01-23 10:50:59.308499,-122.259743,37.50756
71,2020-01-23 10:51:59.414085,-122.258888,37.50683
72,2020-01-23 10:52:59.481689,-122.250793,37.49976
73,2020-01-23 10:53:59.584854,-122.2365,37.48896
74,2020-01-23 10:54:59.644086,-122.230911,37.48543
75,2020-01-23 10:55:59.759676,-122.230751,37.48531
76,2020-01-23 10:56:59.834371,-122.2244,37.48133
77,2020-01-23 10:57:59.960391,-122.21656,37.47639
78,2020-01-23 10:59:00.050979,-122.205658,37.46951
79,2020-01-23 11:00:00.161598,-122.201012,37.46656
80,2020-01-23 11:01:00.228215,-122.181793,37.45441
81,2020-01-23 11:02:00.371856,-122.1816,37.4543
82,2020-01-23 11:03:00.467645,-122.174492,37.4498
83,2020-01-23 11:04:00.592475,-122.16468,37.44331
84,2020-01-23 11:05:00.678231,-122.16423,37.44303
85,2020-01-23 11:06:00.791468,-122.164207,37.44303
86,2020-01-23 11:07:00.856068,-122.163383,37.4425
87,2020-01-23 11:08:00.977879,-122.1556,37.43789
88,2020-01-23 11:09:01.093704,-122.1556,37.43789
89,2020-01-23 11:10:01.212618,-122.14061,37.42846
90,2020-01-23 11:11:01.277090,-122.135658,37.42528
91,2020-01-23 11:12:01.401670,-122.122742,37.41716
92,2020-01-23 11:13:01.483321,-122.122742,37.41716
93,2020-01-23 11:14:01.595844,-122.122742,37.41716
94,2020-01-23 11:15:01.783109,-122.106888,37.40715
95,2020-01-23 11:16:02.178385,-122.106247,37.40673
96,2020-01-23 11:17:02.439642,-122.0968,37.40266
97,2020-01-23 11:18:02.563317,-122.09446,37.40173
98,2020-01-23 11:19:02.630428,-122.074951,37.39399
99,2020-01-23 11:20:02.746116,-122.074951,37.39399
100,2020-01-23 11:21:02.809231,-122.066551,37.39061
101,2020-01-23 11:22:02.909386,-122.066551,37.39061
102,2020-01-23 11:23:02.974861,-122.03508,37.38001
103,2020-01-23 11:24:03.068366,-122.03508,37.38001
104,2020-01-23 11:25:03.235746,-122.03508,37.38001
105,2020-01-23 11:26:03.329841,-122.03508,37.38001
106,2020-01-23 11:27:03.386749,-122.03508,37.38001
107,2020-01-23 11:28:03.478392,-122.03508,37.38001
108,2020-01-23 11:29:03.545168,-121.991508,37.37035
109,2020-01-23 11:30:03.667462,-121.984734,37.37041
110,2020-01-23 11:31:03.724996,-121.959007,37.36328
111,2020-01-23 11:32:03.815726,-121.946709,37.35791
112,2020-01-23 11:33:03.889309,-121.946709,37.35791
